"PG.ProteinGroups","logFC","AveExpr","t","P.Value","adj.P.Val","B","regulate"
"Q96GC9",-0.0904726880418814,9.50835372793377,-0.961890828528405,0.341469985368616,0.729889987805719,-6.12799651599756,"unchanged"
"P10586",-0.0904123350450918,7.35878232867334,-1.12563118364797,0.266550579477766,0.648558426332013,-5.96071190417982,"unchanged"
"Q6UB28",-0.0904016905234029,7.16994365852626,-1.06955256414082,0.290774087448318,0.676683731062846,-6.02080738124363,"unchanged"
"Q13283",0.0903616595819248,12.7857849139845,1.19172499884652,0.239889806512898,0.614244778926043,-5.88617872709222,"unchanged"
"Q8WXG6",-0.0903272838274987,8.35436171197275,-1.07802590926552,0.287018668789229,0.671176182741264,-6.01191329125856,"unchanged"
"P48735",-0.0903233413216267,10.2081600358679,-1.26434705208655,0.212900010548864,0.575365676464535,-5.7997102080909,"unchanged"
"Q03135",0.0903183721616365,10.6715027845175,0.992066522112809,0.326702057054453,0.715374018274076,-6.09904590202267,"unchanged"
"Q9BX95",-0.0902766541344233,6.98422950423846,-0.519688981908311,0.605939217568179,0.886936774966446,-6.45236621037156,"unchanged"
"O95619",-0.0902567857721994,8.0438479845874,-0.806742606409565,0.424244138959895,0.793884560297816,-6.26325012892993,"unchanged"
"Q9NR45",0.0902071277985907,11.2250298254323,1.11356080180568,0.271639291813219,0.653794343100258,-5.97389162053566,"unchanged"
"O60568",0.090159629216954,11.8737748215226,0.997128968931212,0.324267192042927,0.713945913333693,-6.09410533571151,"unchanged"
"Q9UBF6",-0.0901587500853576,3.28865093893744,-0.512665033994465,0.610803125833496,0.890390234613008,-6.45598415972773,"unchanged"
"Q96HD1",-0.0901310919187708,7.19015341945382,-0.90950255522685,0.368142942730156,0.754749400182274,-6.17622170699362,"unchanged"
"Q8WY91",0.0901218112697988,4.19440692712109,0.982020629188837,0.331570106094194,0.720361726501847,-6.10877883550564,"unchanged"
"P56377",-0.0900976941901508,7.89936751332771,-0.72098556297714,0.474811071689048,0.826241550834772,-6.32813260940159,"unchanged"
"P63010",-0.0900498081024157,10.5214150037169,-1.02542755293457,0.310882279524265,0.70021451842749,-6.06604669882791,"unchanged"
"Q96FF9",0.0900419711902902,8.087809704887,0.949526814562682,0.347646757487117,0.734463324795934,-6.13961141618954,"unchanged"
"P78318",0.0900334524364421,11.3733263526617,0.877042195121438,0.385326104494982,0.765104349794146,-6.20479942970307,"unchanged"
"Q9H0E2",-0.0900289912020806,8.5539662990118,-0.902166468842108,0.371982562028893,0.756715482627053,-6.18276774282478,"unchanged"
"O95382",-0.0900178726750722,6.73214340162253,-1.12030895847164,0.26878593170906,0.650394664794747,-5.96653977518597,"unchanged"
"Q15326",-0.0899194164739381,6.97255460416287,-1.19711737757467,0.237803606028904,0.611123654016378,-5.8799221409077,"unchanged"
"O14561",-0.0899145864312558,12.4677567511614,-0.895384549530474,0.3755549140305,0.758873913391712,-6.18877390850873,"unchanged"
"Q17RY6",0.0899115479467412,8.23250031545388,0.773214196273115,0.443615636814053,0.808272535127493,-6.28946057537894,"unchanged"
"Q9UHD2",0.0899050304346574,9.08398835841489,1.23568839932096,0.223267094547028,0.588902503173013,-5.83440151829934,"unchanged"
"P48509",0.0899045539734296,9.69165169709943,0.826598337234119,0.413017410328442,0.785491572463297,-6.24721963079771,"unchanged"
"Q8TBE7",-0.089887294224285,5.18536992548349,-0.737137717170609,0.465032541713596,0.82322305257765,-6.31645428681791,"unchanged"
"P13639",-0.0898742653052214,15.2628532637377,-1.02213629482109,0.31241933934013,0.700989381717768,-6.06934847302196,"unchanged"
"O95347",-0.0898135024874396,11.1759083227533,-0.992490758585166,0.326497542950081,0.715374018274076,-6.09863280054561,"unchanged"
"Q69YH5",0.0897975888902396,7.41814425770416,1.03031287893746,0.308610306436067,0.698413704898207,-6.0611271452236,"unchanged"
"Q5JPI9",0.0897914234497907,7.03501275844439,0.850428569856454,0.399786557747137,0.778289311973188,-6.22748237299902,"unchanged"
"A6NNY8",-0.0897487517717801,6.52630066436748,-0.978552895414716,0.333261718062467,0.722724256810682,-6.11211656760694,"unchanged"
"O94760",-0.0896795257273446,11.0736741198512,-0.878726714222302,0.384422088553775,0.764537665370207,-6.2033410148541,"unchanged"
"Q8IWY8",0.0896694537202247,6.47065625115001,0.828133953850927,0.412156801768414,0.78488441737816,-6.24596412688427,"unchanged"
"Q96NT5",-0.0896223819608348,6.54316232298118,-0.914399910175821,0.365593992257339,0.751151161991955,-6.17182339190752,"unchanged"
"Q15053",-0.0896135315375099,8.00117480069218,-0.551493602748868,0.584143353429356,0.877725798492387,-6.43537612407874,"unchanged"
"P78346",0.0895978696968323,7.60754224744052,1.21134337098007,0.23236358102668,0.603742769220756,-5.86328964262678,"unchanged"
"Q9H2D1",0.0895587516174565,5.92397918333027,0.590544001912726,0.557909939857345,0.867169498522553,-6.41315598003151,"unchanged"
"Q969R2",0.0895446328245075,7.29973757519735,1.11597111655076,0.27061766980803,0.653010571334273,-5.97127048660058,"unchanged"
"Q03518",-0.0895430912330397,8.67518500136664,-1.05396944162288,0.297769585202427,0.68580821331107,-6.03699061776045,"unchanged"
"O75607",-0.0895408883097506,11.6407782875318,-1.07236950356579,0.289521830516868,0.675033611274787,-6.01785794117834,"unchanged"
"P01834;P0DOX7",-0.089540580627208,4.12492304260617,-0.294628617479581,0.769692026957889,0.945292024576089,-6.54399770578779,"unchanged"
"Q02386",0.0895236876926431,5.69833094180003,0.500975559656525,0.618937268734792,0.89301665103841,-6.46189744679698,"unchanged"
"P27695",-0.0894852820459295,13.2392620578541,-1.02094665965745,0.312976187300324,0.701526257944792,-6.07053942356426,"unchanged"
"Q96G01",-0.0894830861466751,10.3628006590522,-1.11434589673125,0.271306226235507,0.653623580239931,-5.97303844376955,"unchanged"
"Q7Z4S6",-0.0894730167662967,9.22931430682447,-1.02764826628437,0.309848100530119,0.699727852818802,-6.06381318400243,"unchanged"
"Q9UMX0",0.0894677284571586,11.6002949600528,0.982142679641343,0.331510672923235,0.720361726501847,-6.10866115507841,"unchanged"
"Q9UL40",-0.0894575142022083,7.89141353680843,-1.02394267029067,0.311575098275985,0.700359633049817,-6.06753757646732,"unchanged"
"Q6NS38",-0.0894459586918597,7.62171263332772,-0.90806957043084,0.368890936073528,0.755446088667183,-6.17750437566558,"unchanged"
"Q9P2X3",0.0893845831152635,7.54376181665709,1.13500806405343,0.262644535020004,0.644679284128134,-5.95038089347107,"unchanged"
"P19105",0.0893686080002372,5.1585259987482,0.604458695470343,0.548707615590748,0.862056627781094,-6.40487709742573,"unchanged"
"P49184",0.0893175734902441,7.26968846164092,0.63232448113009,0.530515075549261,0.854462255545828,-6.38772828410329,"unchanged"
"O94761",0.0893051861876426,8.25743365874626,1.18723816833465,0.241635822031436,0.617505880097375,-5.89136450631615,"unchanged"
"Q8TCD5",-0.0893016051535991,9.63985475971822,-0.97748089320237,0.333785821278217,0.723160172977616,-6.11314609830624,"unchanged"
"Q9H9B1",-0.0892591227723241,9.51833714358886,-1.21459825954083,0.231131859940141,0.601538169245859,-5.85945837597359,"unchanged"
"O43303",-0.0892364768591154,7.23226107474538,-0.848870098931123,0.400643698130071,0.77829377624687,-6.22878974282722,"unchanged"
"P05161",-0.0892107502824153,12.0620593232789,-0.996727204036603,0.324459979345244,0.714008945187017,-6.0944983045274,"unchanged"
"Q8WV41",0.0892077211827482,6.66926448815938,0.891250006877068,0.377743495789564,0.760026684921462,-6.19241410923457,"unchanged"
"Q3T906",-0.0891228375184223,6.84464593278036,-0.900264354217076,0.372982287218413,0.756715482627053,-6.18445668429953,"unchanged"
"B0YJ81",0.0891133113297444,6.17217089803228,0.558885049706153,0.579132537285416,0.876519735200734,-6.43128514819048,"unchanged"
"Q03426",-0.0891099843451268,10.5858662701067,-0.87516931165028,0.386332785629497,0.766246316502989,-6.20641775765448,"unchanged"
"O96028",0.0890660990812933,8.65157277470614,1.0487828395569,0.300123545045222,0.688524953022915,-6.04232698041316,"unchanged"
"Q9BZL1",-0.0890274368831605,9.46436676424575,-0.611649689529211,0.543982510965416,0.862056627781094,-6.40052437209256,"unchanged"
"Q9H8H2",-0.0890114822119337,9.80607431409165,-1.1518131492446,0.255746904315169,0.635894187228572,-5.93166421078651,"unchanged"
"Q86VZ5",-0.0889761747940234,7.63988757032606,-0.635087638967167,0.528728530048999,0.853822629728311,-6.38598647870463,"unchanged"
"Q6ZN04;Q86XN8",0.0889632451503903,4.56378252396572,0.635970068883417,0.528158655312165,0.853822629728311,-6.38542865359057,"unchanged"
"Q99714",0.0889430002302429,11.6051758268197,1.09124293836349,0.281228735230536,0.664378191019884,-5.99790740755493,"unchanged"
"P21283",0.0889225377535894,9.70269565388255,1.02456395664375,0.311285089450564,0.70021451842749,-6.06691403188737,"unchanged"
"Q12974",0.0889178550674004,8.49394150930244,0.994602394863691,0.325480855532603,0.714734401895189,-6.0965740811176,"unchanged"
"Q3ZAQ7",-0.0888867073083297,9.64418504706474,-0.980886042614116,0.332122940760518,0.720842680058819,-6.10987212941093,"unchanged"
"Q96NT1",-0.0888634609603374,7.78256564058799,-0.873466155906185,0.387249678908946,0.766655656993381,-6.20788652994231,"unchanged"
"P61088",-0.0888452714288537,12.9562254355467,-0.866035227920108,0.391266165836251,0.769793768729735,-6.21426253839408,"unchanged"
"P08582",-0.0888308104247386,5.553819350305,-0.894327742543634,0.376113552389679,0.759355182505209,-6.18970590295463,"unchanged"
"Q9BW71",0.0888298285963245,10.7808801119766,1.08429361490053,0.284262692235266,0.668866962335563,-6.00529162473843,"unchanged"
"P69891;P69892",-0.0887909772529749,13.2838953232596,-1.01098971520509,0.317663379812316,0.706730120630559,-6.08045558849198,"unchanged"
"Q9BRJ7",-0.0887562399789976,7.00602659861307,-0.901927415436457,0.372108110637094,0.756715482627053,-6.18298019357971,"unchanged"
"Q9BTX1",0.0886692514683141,7.94361913044421,0.914548490458707,0.365516838576025,0.751151161991955,-6.17168959704848,"unchanged"
"Q8N3Z6",0.0886413037666971,5.7037121562302,0.930104811405005,0.357497127198061,0.743614741265843,-6.15756576305419,"unchanged"
"Q9NVC3",-0.0885947258580373,7.11849666983678,-0.451379163915082,0.653979334393242,0.903353848752254,-6.48548595164705,"unchanged"
"Q9NSV4",0.0885002811698588,8.23033654421516,1.13920602442438,0.260909148095013,0.643232737347597,-5.94572964480574,"unchanged"
"O75528",-0.0884964742493928,8.18552826045561,-0.94625238054028,0.349294834556538,0.735718103101047,-6.1426633452051,"unchanged"
"Q92769",-0.0884521944210448,9.6599087290997,-0.914134372062587,0.365731905150151,0.751151161991955,-6.17206245392384,"unchanged"
"P23588",-0.0884508684766416,13.4632630034436,-1.26824010256756,0.211519928803048,0.572737634360491,-5.79494074613157,"unchanged"
"Q9NP84",0.0884372552953945,6.95401891848468,0.520551431094514,0.605343231716696,0.886905073922703,-6.45191862258602,"unchanged"
"Q9Y4W6",-0.0884321275404005,10.5604346558178,-1.00136400958342,0.322239700707978,0.71272899986237,-6.08995382658467,"unchanged"
"Q9NR48",-0.0884246317216384,7.12762789876657,-0.978429151439463,0.333322188564715,0.722724256810682,-6.11223546404861,"unchanged"
"Q14247",-0.0883929490764377,13.0182821199307,-1.0633396470402,0.293549326430775,0.68004942493244,-6.02728655054914,"unchanged"
"Q15007",-0.0883412733961766,9.19953577191236,-1.09040980543949,0.281591262247421,0.664378191019884,-5.99879503149594,"unchanged"
"Q96RQ1",-0.0883346524218531,9.27835493822272,-0.863114730972782,0.39285186374216,0.771119614008842,-6.21675403993487,"unchanged"
"Q64LD2",0.088267792397227,7.09714924197485,0.516620685661296,0.60806172970015,0.88879867529357,-6.45395263199161,"unchanged"
"P51970",0.0882052112247944,10.7170946274881,1.0149388134182,0.315798687813413,0.705204578057672,-6.07653373893288,"unchanged"
"Q27J81",-0.0881819179116352,11.4312902277538,-0.919720790952134,0.362837564482472,0.74837373463501,-6.16701897749857,"unchanged"
"Q13129",0.0881163076401661,7.54309624837374,0.722556378073553,0.473854996422016,0.826241550834772,-6.32700795738912,"unchanged"
"Q07343",0.0880774285036061,4.67158496000399,0.704800774955229,0.484725515289627,0.832001557746412,-6.33958124455617,"unchanged"
"Q9BRT9",0.0880666031334645,9.48092905552954,1.01331775199616,0.316563221398832,0.706279421120399,-6.07814537732455,"unchanged"
"P31270",0.0880494071642302,6.64618144837813,0.721798659229665,0.474316044534772,0.826241550834772,-6.32755075732863,"unchanged"
"P09429",-0.0879752129032028,14.3854529099009,-1.03145811218357,0.308079351860398,0.698304877001294,-6.05997067065966,"unchanged"
"O00567",-0.0879082817240331,10.9467666282046,-1.05766336214691,0.29610089023082,0.683593854596047,-6.0331748088982,"unchanged"
"Q9H5V9",-0.0878872911061706,8.86648124466091,-0.799631528417246,0.428309364735867,0.795086927982998,-6.26889934456566,"unchanged"
"P14635",-0.087876411470754,9.01187260107262,-0.775543943095145,0.442252899865443,0.807039642527688,-6.28767425906057,"unchanged"
"Q96PV6",0.0878243944196271,6.6227250247746,1.10756977315526,0.274190447721914,0.657075125270781,-5.98038350058027,"unchanged"
"O60674",0.0876641640977986,6.78675879668049,0.486906744520933,0.628791452602359,0.897801099306206,-6.46883560333874,"unchanged"
"Q86XZ4",0.0876580273130063,9.838592807402,0.973391058867625,0.335790398508567,0.725363962410237,-6.11706398935946,"unchanged"
"Q04864",-0.0876223024498213,7.56204432510199,-0.959719142870733,0.342549613981259,0.730890137852091,-6.1300470396632,"unchanged"
"P46939",0.0876157794605099,10.5537264920102,1.06774587053209,0.291579226727382,0.677289103685312,-6.02269518813189,"unchanged"
"Q9NWL6",-0.0875456725861739,6.84355098997339,-0.61676776913744,0.540632295006114,0.861025402079687,-6.39739558092796,"unchanged"
"P50995",0.0875271793260008,11.1538261214983,1.16122426700811,0.251941504793074,0.63075925956794,-5.92106972445727,"unchanged"
"Q15057",0.0874634705759512,9.01076483143425,1.05893310663895,0.2955287935981,0.682454201091019,-6.03186024232607,"unchanged"
"Q9NWB6",0.0873098878643628,11.7922483555092,1.0716459225936,0.289843135614913,0.675601671145266,-6.0186162585924,"unchanged"
"Q12965",0.0873081868071797,10.2373639186216,1.23854901519499,0.222215780062107,0.587554732753882,-5.83097194834497,"unchanged"
"Q9NRR5",-0.0872611426908509,10.6675923130651,-0.960307232108669,0.342257029357583,0.730445019230032,-6.12949219897127,"unchanged"
"Q53FT3",0.0872580555462363,8.94704637497551,1.03844638748966,0.304852998113204,0.693855633329869,-6.05288733646532,"unchanged"
"O75818",0.0872475173310994,7.43437180705639,1.0828159444067,0.284910763757725,0.669848306467149,-6.00685601669525,"unchanged"
"Q53S58",-0.087189972726903,6.77093588183316,-0.540916875496895,0.591349660193333,0.880696917312412,-6.44113667777269,"unchanged"
"Q6PGN9",-0.087067503427571,7.30214221081348,-0.851281380724537,0.399318005552277,0.778289311973188,-6.22676598615127,"unchanged"
"Q92506",0.0870407316648851,8.11398203367595,1.00274459997425,0.321580608645723,0.712539407694636,-6.0885968400483,"unchanged"
"Q9UKS6",-0.0870236520228538,11.5274168658088,-1.06362073982499,0.29342336952168,0.679975031059211,-6.02699418428569,"unchanged"
"Q99942",0.0869399554447341,7.26948582291757,0.881288833960299,0.383049675499837,0.763274630121708,-6.2011176227743,"unchanged"
"P0DX02;Q8N7Z2",-0.0869011113384293,5.29501764519736,-0.423323775751437,0.674163985588854,0.910755713145145,-6.49775172582768,"unchanged"
"Q86WC4",-0.0868973643107882,8.12492253062071,-0.493988091412196,0.623822774219734,0.895484210055688,-6.46536779440335,"unchanged"
"Q9NP79",-0.0868816894271838,9.56247668119891,-0.920074653532615,0.362654728377074,0.748353378191265,-6.16669851236678,"unchanged"
"P06748",0.0868816080712254,14.7632680461646,1.07575634506769,0.288021209887803,0.672797128038131,-6.01430206653805,"unchanged"
"O75190",-0.0868454635116738,9.49218138223546,-1.20344618409628,0.235372075502266,0.607809559775992,-5.87254539090013,"unchanged"
"Q3SYG4",0.0868188250018349,7.48451244935878,0.971320557435375,0.336808279294419,0.726173600454103,-6.11904145488663,"unchanged"
"P09382",0.0867249620555022,14.699475718941,1.36286219992961,0.18000422443855,0.521004481484363,-5.67486181571465,"unchanged"
"Q8WVC0",-0.0866864557741813,10.2080563721088,-0.977294178984422,0.3338771623351,0.723160172977616,-6.11332530482915,"unchanged"
"Q6P1M0",0.0866143532204529,9.88620936860104,1.03270174581963,0.30750348566035,0.697601267389649,-6.0587134462374,"unchanged"
"P18074",0.0865869497914504,7.90599143180317,1.02493103926745,0.311113826432132,0.70021451842749,-6.06654544586546,"unchanged"
"Q02978",0.0865548122786688,8.98908210307077,0.96665714779019,0.339108376392743,0.727873660079618,-6.12348056742033,"unchanged"
"P28340",-0.0865007802786799,10.9987158796968,-0.997933004526834,0.323881606650535,0.713819634216622,-6.09331844961409,"unchanged"
"O43670",-0.086431901566959,11.566047815179,-0.822924936638539,0.415080567203486,0.78635951389111,-6.25021380955775,"unchanged"
"Q12849",-0.0864153078966439,10.830598153771,-1.01620230663961,0.315203663421169,0.704149118669941,-6.07527588878772,"unchanged"
"P68363",-0.0864081532357357,14.9488809569783,-1.09953933258618,0.27763655378943,0.661869109732599,-5.98903344057081,"unchanged"
"Q9Y639",-0.0863973843704144,11.1689595165268,-0.994116020315997,0.3257148406789,0.714734401895189,-6.09704863742684,"unchanged"
"Q9H2H9",0.0863876909459638,9.55921960020612,0.998425111361756,0.323645763202223,0.713819634216622,-6.09283654057402,"unchanged"
"Q9P0V9",0.0863574068759103,8.71818972565307,0.93218774399351,0.356432085931355,0.74265933305793,-6.15565727210525,"unchanged"
